year,round,date,constructorId,driverId,mapPosition,mapPoints,status,constructorScore,driverScore,expected,actual,driverName
1973,8,1973-07-01,66,182,9,2.0,finished,1373.0625909179246,1463.144270898625,4.825181206579918,9.0,Niki Lauda
1973,8,1973-07-01,32,224,18,0.0,driver retirement,1783.547237968442,2100.758898286796,14.384517207939894,0.0,Emerson Fittipaldi
1973,9,1973-07-14,25,328,10,1.0,finished,1817.083713632729,2269.10947344496,19.756554235107696,13.0,Jackie Stewart
1973,9,1973-07-14,66,182,12,0.0,finished,1383.8274909746613,1490.030615737988,8.002361215552739,11.0,Niki Lauda
1973,9,1973-07-14,32,224,14,0.0,constructor retirement,1828.1575555919517,2100.758898286796,0.0,0.0,Emerson Fittipaldi
1973,10,1973-07-29,25,328,1,25.0,finished,1840.8768976125332,2290.7968585300173,10.681095679826942,12.0,Jackie Stewart
1973,10,1973-07-29,66,182,15,0.0,constructor retirement,1400.7241808286578,1490.030615737988,0.0,0.0,Niki Lauda
1973,10,1973-07-29,32,224,18,0.0,constructor retirement,1828.1575555919517,2100.758898286796,0.0,0.0,Emerson Fittipaldi
1973,11,1973-08-05,25,328,1,25.0,finished,1869.398641381192,2315.260446815288,14.892372122675692,17.0,Jackie Stewart
1973,11,1973-08-05,32,224,6,8.0,finished,1806.124030569308,2078.725373264152,13.898269012375687,12.0,Emerson Fittipaldi
1973,11,1973-08-05,66,182,18,0.0,driver retirement,1334.5088671573742,1423.8153020667044,6.704692188733319,1.0,Niki Lauda
1973,12,1973-08-19,25,328,2,18.0,finished,1872.1150989845328,2317.976904418629,8.862333654081914,9.0,Jackie Stewart
1973,12,1973-08-19,32,224,11,0.0,constructor retirement,1862.2806329898056,2078.725373264152,0.0,0.0,Emerson Fittipaldi
1973,13,1973-09-09,32,224,2,18.0,finished,1903.2465434764604,2108.88998576118,12.554078091471643,15.0,Emerson Fittipaldi
1973,13,1973-09-09,25,328,4,12.0,finished,1866.05619826908,2307.6033939783674,13.841144452184954,13.0,Jackie Stewart
1973,13,1973-09-09,66,182,20,0.0,driver retirement,1322.4370635978855,1364.9558400241476,4.772666903918219,0.0,Niki Lauda
1973,14,1973-09-23,32,224,2,18.0,finished,1926.924212271966,2132.5676545566857,15.720091613445382,18.0,Emerson Fittipaldi
1973,14,1973-09-23,25,328,5,10.0,finished,1799.3427583611444,2290.377649155565,16.658656535207996,15.0,Jackie Stewart
1973,14,1973-09-23,66,182,22,0.0,constructor retirement,1409.0463340979038,1364.9558400241476,0.0,0.0,Niki Lauda
1973,15,1973-10-07,32,224,6,8.0,finished,1931.4870486496975,2104.051429396388,14.45677741151684,12.0,Emerson Fittipaldi
1973,15,1973-10-07,25,328,18,0.0,misc retirement,1672.4290418469805,2290.377649155565,0.0,0.0,Jackie Stewart
1973,15,1973-10-07,66,182,25,0.0,constructor retirement,1428.018013450163,1364.9558400241476,0.0,0.0,Niki Lauda
1974,1,1974-01-13,6,182,2,18.0,finished,1664.4831571649545,1477.263902677884,4.170057688221193,11.0,Niki Lauda
1974,1,1974-01-13,1,224,10,1.0,finished,1607.317580107814,2039.0557366423184,8.952671086430033,5.0,Emerson Fittipaldi
1974,2,1974-01-27,1,224,1,25.0,finished,1621.514136594214,2095.7261362972085,11.404834983555252,16.0,Emerson Fittipaldi
1974,2,1974-01-27,6,182,25,0.0,constructor retirement,1735.293691944197,1477.263902677884,0.0,0.0,Niki Lauda
1974,3,1974-03-30,1,224,7,6.0,finished,1611.858215780928,2073.562019170269,14.021844707203668,12.0,Emerson Fittipaldi
1974,3,1974-03-30,6,182,16,0.0,constructor retirement,1735.293691944197,1477.263902677884,0.0,0.0,Niki Lauda
1974,4,1974-04-28,6,182,1,25.0,finished,1810.102094224216,1576.0118652524336,8.492500759734886,17.0,Niki Lauda
1974,4,1974-04-28,1,224,3,15.0,finished,1619.966064898709,2097.3097067570684,12.95404959418556,15.0,Emerson Fittipaldi
1974,5,1974-05-12,1,224,1,25.0,finished,1643.3244261869854,2137.739426299908,15.90215451983541,20.0,Emerson Fittipaldi
1974,5,1974-05-12,6,182,2,18.0,finished,1851.5755018118828,1641.075698201464,12.405308352687149,19.0,Niki Lauda
1974,6,1974-05-26,1,224,5,10.0,finished,1612.185217415099,2138.555850129052,15.917249520006964,16.0,Emerson Fittipaldi
1974,6,1974-05-26,6,182,11,0.0,constructor retirement,1869.970228147512,1641.075698201464,0.0,0.0,Niki Lauda
1974,7,1974-06-09,1,224,4,12.0,finished,1594.2767679592343,2120.647400673187,8.998333224150626,8.0,Emerson Fittipaldi
1974,7,1974-06-09,6,182,13,0.0,constructor retirement,1869.970228147512,1641.075698201464,0.0,0.0,Niki Lauda
1974,8,1974-06-23,6,182,1,25.0,finished,1929.4892082984145,1719.0245888804277,10.284417106528696,17.0,Niki Lauda
1974,8,1974-06-23,1,224,3,15.0,finished,1637.4413983139882,2149.4214519360044,12.52100992389629,15.0,Emerson Fittipaldi
1974,9,1974-07-07,6,182,2,18.0,finished,1964.6673098337571,1767.0767491220408,17.911956047283777,24.0,Niki Lauda
1974,9,1974-07-07,1,224,19,0.0,constructor retirement,1666.0470181354067,2149.4214519360044,0.0,0.0,Emerson Fittipaldi
1974,10,1974-07-20,1,224,2,18.0,finished,1641.7013281420052,2182.3021901008283,19.00075827989576,23.0,Emerson Fittipaldi
1974,10,1974-07-20,6,182,5,10.0,finished,1981.3267134487692,1787.1316075364284,17.560753470327935,20.0,Niki Lauda
1974,11,1974-08-04,6,182,16,0.0,driver retirement,1935.3466489590205,1658.278759363659,17.019196956619073,2.0,Niki Lauda
1974,11,1974-08-04,1,224,17,0.0,constructor retirement,1562.1777105747833,2182.3021901008283,0.0,0.0,Emerson Fittipaldi
1974,12,1974-08-18,6,182,14,0.0,constructor retirement,1924.1919903837636,1658.278759363659,0.0,0.0,Niki Lauda
1974,12,1974-08-18,1,224,15,0.0,constructor retirement,1618.4589518679345,2182.3021901008283,0.0,0.0,Emerson Fittipaldi
1974,13,1974-09-08,1,224,2,18.0,finished,1633.8647822054634,2206.7148302323253,13.8967614930305,16.0,Emerson Fittipaldi
1974,13,1974-09-08,6,182,13,0.0,constructor retirement,1924.1919903837636,1658.278759363659,0.0,0.0,Niki Lauda
1974,14,1974-09-22,1,224,1,25.0,finished,1644.1633587735166,2247.579542741426,15.065161584601324,19.0,Emerson Fittipaldi
1974,14,1974-09-22,6,182,18,0.0,driver retirement,1874.605348148736,1530.0992930726743,12.342323169770092,0.0,Niki Lauda
1974,15,1974-10-06,1,224,4,12.0,finished,1663.9209476939648,2247.0561107601334,13.042442903942302,13.0,Emerson Fittipaldi
1974,15,1974-10-06,6,182,15,0.0,constructor retirement,1790.6235770802796,1530.0992930726743,0.0,0.0,Niki Lauda
1975,1,1975-01-12,1,224,1,25.0,finished,1656.019821073919,2286.819368267102,11.17879369864967,14.0,Emerson Fittipaldi
1975,1,1975-01-12,6,182,6,8.0,finished,1813.130333089855,1560.2498877862,6.860812892898648,9.0,Niki Lauda
1975,2,1975-01-26,1,224,2,18.0,finished,1713.0451659733526,2310.073890065334,12.23223909066512,14.0,Emerson Fittipaldi
1975,2,1975-01-26,6,182,5,10.0,finished,1839.8270815064905,1600.3387736430527,7.952525365543286,11.0,Niki Lauda
1975,3,1975-03-01,6,182,5,10.0,finished,1870.9468841081596,1631.4585762447218,10.31891484048568,13.0,Niki Lauda
1975,3,1975-03-01,1,224,21,0.0,misc retirement,1720.7556806086577,2310.073890065334,0.0,0.0,Emerson Fittipaldi
1975,4,1975-04-27,6,182,9,2.0,driver retirement,1837.1779624464975,1597.6896545830602,9.567043957378488,7.0,Niki Lauda
1975,4,1975-04-27,1,224,26,0.0,misc retirement,1810.228877464774,2310.073890065334,0.0,0.0,Emerson Fittipaldi
1975,5,1975-05-11,6,182,1,25.0,finished,1804.460433765004,1681.3392027614525,13.249737920120175,23.0,Niki Lauda
1975,5,1975-05-11,1,224,2,18.0,finished,1836.916060327708,2328.136996556779,19.894549031002896,22.0,Emerson Fittipaldi
1975,6,1975-05-25,6,182,1,25.0,finished,1852.5124506907853,1764.7595575378607,8.081319154628158,14.0,Niki Lauda
1975,6,1975-05-25,1,224,7,6.0,finished,1748.667834066846,2270.6859580018227,12.076155781803315,8.0,Emerson Fittipaldi
1975,7,1975-06-08,6,182,1,25.0,finished,1908.6747989752564,1836.0445688190064,10.85853476360291,17.0,Niki Lauda
1975,7,1975-06-08,1,224,8,4.0,finished,1702.648683603003,2224.66680753798,13.96471863723995,10.0,Emerson Fittipaldi
1975,8,1975-06-22,6,182,2,18.0,finished,1936.7877899066816,1873.0522677041577,10.374300803324092,13.0,Niki Lauda
1975,8,1975-06-22,1,224,18,0.0,constructor retirement,1597.2043299621375,2224.66680753798,0.0,0.0,Emerson Fittipaldi
1975,9,1975-07-06,6,182,1,25.0,finished,1988.423472861253,1924.687950658729,12.55139648400397,17.0,Niki Lauda
1975,9,1975-07-06,1,224,4,12.0,finished,1649.532894438017,2234.128406299873,13.184848556062803,14.0,Emerson Fittipaldi
1975,10,1975-07-19,1,224,1,25.0,finished,1688.614878556918,2269.7316718102184,18.85005326167339,23.0,Emerson Fittipaldi
1975,10,1975-07-19,6,182,8,4.0,finished,1946.6465081934407,1903.414017879531,18.479707596561862,16.0,Niki Lauda
1975,11,1975-08-03,6,182,3,15.0,finished,1957.1453497499333,1913.912859436024,10.308313040784936,11.0,Niki Lauda
1975,11,1975-08-03,1,224,17,0.0,constructor retirement,1608.394257649123,2269.7316718102184,0.0,0.0,Emerson Fittipaldi
1975,12,1975-08-17,6,182,6,8.0,finished,1955.2574755102623,1913.387545776684,17.058568786818917,17.0,Niki Lauda
1975,12,1975-08-17,1,224,9,2.0,finished,1631.1506215421175,2236.018592286296,17.758771797649054,14.0,Emerson Fittipaldi
1975,13,1975-09-07,1,224,2,18.0,finished,1618.245636385361,2265.203412174289,16.894002041054474,20.0,Emerson Fittipaldi
1975,13,1975-09-07,6,182,3,15.0,finished,1992.9509229736327,1938.451292166068,16.33258778269921,19.0,Niki Lauda
1975,14,1975-10-05,6,182,1,25.0,finished,2039.106281481844,1984.60665067428,9.959182648272026,13.0,Niki Lauda
1975,14,1975-10-05,1,224,2,18.0,finished,1673.609519711798,2293.2275436760024,10.15370808305268,12.0,Emerson Fittipaldi
1976,1,1976-01-25,6,182,1,25.0,finished,2045.3909232818075,2023.8899441958013,12.814682493504367,16.0,Niki Lauda
1976,1,1976-01-25,56,224,13,0.0,finished,1348.2297722849964,2213.518518891944,11.463270497705516,5.0,Emerson Fittipaldi
1976,2,1976-03-06,6,182,1,25.0,finished,2074.446649080918,2052.945669994913,14.496742629249956,17.0,Niki Lauda
1976,2,1976-03-06,56,224,17,0.0,constructor retirement,1348.2297722849964,2213.518518891944,0.0,0.0,Emerson Fittipaldi
1976,3,1976-03-28,6,182,2,18.0,finished,2105.688400139352,2072.5328617237624,17.014695971112697,19.0,Niki Lauda
1976,3,1976-03-28,56,224,6,8.0,finished,1355.4397211128048,2224.472489842105,13.889735549602118,15.0,Emerson Fittipaldi
1976,4,1976-05-02,6,182,2,18.0,finished,2078.39681200096,2086.7858372839546,16.627589616457147,18.0,Niki Lauda
1976,4,1976-05-02,56,224,25,0.0,constructor retirement,1304.711113925568,2224.472489842105,0.0,0.0,Emerson Fittipaldi
1976,5,1976-05-16,6,182,1,25.0,finished,2110.311545367854,2115.3157852554577,14.542040317954656,17.0,Niki Lauda
1976,5,1976-05-16,56,224,13,0.0,driver retirement,1215.0552973660583,2134.8166732825957,9.815450740442682,3.0,Emerson Fittipaldi
1976,6,1976-05-30,6,182,1,25.0,finished,2082.0484186639133,2140.2060160388523,18.351054201889653,21.0,Niki Lauda
1976,6,1976-05-30,56,224,6,8.0,finished,1246.892681755494,2166.6540576720304,12.611702545663691,16.0,Emerson Fittipaldi
1976,7,1976-06-13,6,182,3,15.0,finished,2084.971032022246,2146.066588756564,16.435689002810076,17.0,Niki Lauda
1976,7,1976-06-13,56,224,23,0.0,constructor retirement,1246.892681755494,2166.6540576720304,0.0,0.0,Emerson Fittipaldi
1976,8,1976-07-04,6,182,21,0.0,constructor retirement,2084.971032022246,2146.066588756564,0.0,0.0,Niki Lauda
1976,8,1976-07-04,56,224,26,0.0,constructor retirement,1191.288088783,2166.6540576720304,0.0,0.0,Emerson Fittipaldi
1976,9,1976-07-18,6,182,1,25.0,finished,2108.8151493129726,2169.9107060472907,14.066580537818805,16.0,Niki Lauda
1976,9,1976-07-18,56,224,6,8.0,finished,1205.5099185872311,2180.8758874762616,9.84681147152285,11.0,Emerson Fittipaldi
1976,10,1976-08-01,56,224,13,0.0,finished,1174.3405563302597,2149.70652521929,13.475165171994384,10.0,Emerson Fittipaldi
1976,10,1976-08-01,6,182,17,0.0,driver retirement,2033.2775704902708,2041.3812420202023,19.330133330274947,5.0,Niki Lauda
1976,11,1976-08-15,56,224,21,0.0,driver retirement,1073.7911236715431,2049.157092560574,10.153131761738468,2.0,Emerson Fittipaldi
1976,12,1976-08-29,56,224,21,0.0,constructor retirement,1073.7911236715431,2049.157092560574,0.0,0.0,Emerson Fittipaldi
1976,13,1976-09-12,6,182,4,12.0,finished,2083.7500620784217,2049.065954207901,16.221098650675554,17.0,Niki Lauda
1976,13,1976-09-12,56,224,15,0.0,finished,1035.1456406284656,2010.511609517496,8.917000162443609,5.0,Emerson Fittipaldi
1976,14,1976-10-03,6,182,8,4.0,finished,2069.6632273732257,2019.5281076520944,19.442956375331452,16.0,Niki Lauda
1976,14,1976-10-03,56,224,24,0.0,constructor retirement,1035.1456406284656,2010.511609517496,0.0,0.0,Emerson Fittipaldi
1976,15,1976-10-10,6,182,3,15.0,finished,2062.545948988442,2029.630749677048,14.129620327233832,15.0,Niki Lauda
1976,15,1976-10-10,56,224,9,2.0,finished,1047.4501222643937,2022.816091153424,7.939923767131054,9.0,Emerson Fittipaldi
1976,16,1976-10-24,6,182,13,0.0,misc retirement,2045.0568377272984,2029.630749677048,0.0,0.0,Niki Lauda
1976,16,1976-10-24,56,224,25,0.0,misc retirement,1047.4501222643937,2022.816091153424,0.0,0.0,Emerson Fittipaldi
1977,1,1977-01-09,56,224,4,12.0,finished,1082.0366280293997,2057.4025969184304,2.773042324452108,4.0,Emerson Fittipaldi
1977,1,1977-01-09,6,182,11,0.0,constructor retirement,2043.900806630069,2029.630749677048,0.0,0.0,Niki Lauda
1977,2,1977-01-23,6,182,3,15.0,finished,2081.991611883375,2042.9203377803613,11.05710266084594,12.0,Niki Lauda
1977,2,1977-01-23,56,224,4,12.0,finished,1161.122168231509,2129.627417249091,5.875643219244656,11.0,Emerson Fittipaldi
1977,3,1977-03-05,6,182,1,25.0,finished,2080.75650455585,2080.4777673510907,13.764289660173269,17.0,Niki Lauda
1977,3,1977-03-05,56,224,10,1.0,finished,1142.5193376751618,2111.024586692744,8.602702098338725,7.0,Emerson Fittipaldi
1977,4,1977-04-03,6,182,2,18.0,finished,2044.4437613894515,2101.482702637514,10.616148292304617,12.0,Niki Lauda
1977,4,1977-04-03,56,224,5,10.0,finished,1184.0472474813212,2152.552496498903,6.264049228496472,9.0,Emerson Fittipaldi
1977,5,1977-05-08,56,224,14,0.0,finished,1143.426355231719,2111.931604249301,14.734805554568304,10.0,Emerson Fittipaldi
1977,5,1977-05-08,6,182,16,0.0,misc retirement,2084.568889048996,2101.482702637514,0.0,0.0,Niki Lauda
1977,6,1977-05-22,6,182,2,18.0,finished,2102.679786390652,2114.417518643173,14.885618148748849,16.0,Niki Lauda
1977,6,1977-05-22,56,224,20,0.0,constructor retirement,1143.426355231719,2111.931604249301,0.0,0.0,Emerson Fittipaldi
1977,7,1977-06-05,6,182,2,18.0,finished,2045.9565393612352,2130.452069535057,21.96847737747865,24.0,Niki Lauda
1977,7,1977-06-05,56,224,24,0.0,constructor retirement,1143.426355231719,2111.931604249301,0.0,0.0,Emerson Fittipaldi
1977,8,1977-06-19,56,224,18,0.0,finished,1088.2441811243605,2056.7494301419424,14.991392263798843,8.0,Emerson Fittipaldi
1977,8,1977-06-19,6,182,24,0.0,constructor retirement,2085.936538390424,2130.452069535057,0.0,0.0,Niki Lauda
1977,9,1977-07-03,6,182,5,10.0,finished,2093.1994155583416,2125.9362403806485,21.57214007105533,21.0,Niki Lauda
1977,9,1977-07-03,56,224,11,0.0,finished,1108.0595395644027,2076.5647885819844,12.489462023866908,15.0,Emerson Fittipaldi
1977,10,1977-07-16,6,182,2,18.0,finished,2071.570306004162,2139.2381524804377,22.314693343410724,24.0,Niki Lauda
1977,10,1977-07-16,56,224,25,0.0,constructor retirement,1108.0595395644027,2076.5647885819844,0.0,0.0,Emerson Fittipaldi
1977,11,1977-07-31,6,182,1,25.0,finished,2087.2788986169776,2158.1486001255776,14.466631116183455,16.0,Niki Lauda
1977,11,1977-07-31,56,224,11,0.0,driver retirement,1064.9480203454298,2033.4532693630115,6.621799203736264,4.0,Emerson Fittipaldi
1977,12,1977-08-14,6,182,2,18.0,finished,2106.543863296979,2170.30052070051,20.58356186064756,22.0,Niki Lauda
1977,12,1977-08-14,56,224,11,0.0,finished,1072.1140183450648,2040.6192673626465,12.164725212725244,13.0,Emerson Fittipaldi
1977,13,1977-08-28,6,182,1,25.0,finished,2123.979363953856,2190.677841267593,20.624802281166254,23.0,Niki Lauda
1977,13,1977-08-28,56,224,4,12.0,finished,1135.763444633202,2104.268693650784,12.580969042177797,20.0,Emerson Fittipaldi
1977,14,1977-09-11,6,182,2,18.0,finished,2069.9587406978653,2202.980994515634,20.565934052369386,22.0,Niki Lauda
1977,14,1977-09-11,56,224,10,1.0,driver retirement,1113.9975007402477,2082.5027497578294,6.544295460573845,5.0,Emerson Fittipaldi
1977,15,1977-10-02,6,182,4,12.0,finished,2084.2615252446626,2202.3240660599017,21.07990135969934,21.0,Niki Lauda
1977,15,1977-10-02,56,224,13,0.0,finished,1111.2959204562194,2079.801169473801,12.32858972106824,12.0,Emerson Fittipaldi
1977,16,1977-10-09,56,224,23,0.0,constructor retirement,1111.2959204562194,2079.801169473801,0.0,0.0,Emerson Fittipaldi
1978,1,1978-01-15,34,182,2,18.0,finished,1695.17502891218,2238.694335953585,14.497928741717898,18.0,Niki Lauda
1978,1,1978-01-15,56,224,9,2.0,finished,1131.6786460085657,2100.183895026147,9.037359702554175,11.0,Emerson Fittipaldi
1978,2,1978-01-29,56,224,2,18.0,finished,1221.7448522018144,2190.250101219396,10.414693197360142,20.0,Emerson Fittipaldi
1978,2,1978-01-29,34,182,3,15.0,finished,1721.1379679093604,2263.07694972575,16.405077403227,19.0,Niki Lauda
1978,3,1978-03-04,34,182,14,0.0,constructor retirement,1781.1922505355074,2263.07694972575,0.0,0.0,Niki Lauda
1978,3,1978-03-04,56,224,23,0.0,constructor retirement,1221.7448522018144,2190.250101219396,0.0,0.0,Emerson Fittipaldi
1978,4,1978-04-02,56,224,8,4.0,finished,1230.374133157074,2198.879382174656,14.037895726327717,15.0,Emerson Fittipaldi
1978,4,1978-04-02,34,182,15,0.0,constructor retirement,1781.1922505355074,2263.07694972575,0.0,0.0,Niki Lauda
1978,5,1978-05-07,34,182,2,18.0,finished,1812.6388024256444,2285.035225675778,18.551806315783345,21.0,Niki Lauda
1978,5,1978-05-07,56,224,9,2.0,finished,1230.0433307802275,2198.548579797809,14.036882143733038,14.0,Emerson Fittipaldi
1978,6,1978-05-21,34,182,15,0.0,driver retirement,1697.39198257477,2165.5971843280518,20.52709472430177,6.0,Niki Lauda
1978,6,1978-05-21,56,224,22,0.0,driver retirement,1112.239596060222,2080.744845077804,15.328316119750404,1.0,Emerson Fittipaldi
1978,7,1978-06-04,34,182,18,0.0,constructor retirement,1738.6960296161683,2165.5971843280518,0.0,0.0,Niki Lauda
1978,7,1978-06-04,56,224,22,0.0,constructor retirement,1112.239596060222,2080.744845077804,0.0,0.0,Emerson Fittipaldi
1978,8,1978-06-17,34,182,1,25.0,finished,1709.4450200317472,2203.849236556078,16.929020751140282,21.0,Niki Lauda
1978,8,1978-06-17,56,224,6,8.0,finished,1157.0966038819538,2125.6018528995355,11.226087559443064,16.0,Emerson Fittipaldi
1978,9,1978-07-02,34,182,20,0.0,constructor retirement,1767.0894418907071,2203.849236556078,0.0,0.0,Niki Lauda
1978,9,1978-07-02,56,224,23,0.0,constructor retirement,1157.0966038819538,2125.6018528995355,0.0,0.0,Emerson Fittipaldi
1978,10,1978-07-16,34,182,2,18.0,finished,1802.9563712796523,2225.8652103153986,12.326390964718575,14.0,Niki Lauda
1978,10,1978-07-16,56,224,17,0.0,constructor retirement,1157.0966038819538,2125.6018528995355,0.0,0.0,Emerson Fittipaldi
1978,11,1978-07-30,56,224,4,12.0,finished,1211.1644193227114,2179.6696683402934,12.24582625323217,18.0,Emerson Fittipaldi
1978,11,1978-07-30,34,182,14,0.0,constructor retirement,1812.0935031752856,2225.8652103153986,0.0,0.0,Niki Lauda
1978,12,1978-08-13,56,224,4,12.0,finished,1258.9138323970872,2227.419081414669,17.982363167446387,25.0,Emerson Fittipaldi
1978,12,1978-08-13,34,182,13,0.0,driver retirement,1783.9655515969991,2150.352690286029,24.09792577034678,13.0,Niki Lauda
1978,13,1978-08-27,34,182,3,15.0,finished,1818.033988270647,2174.41743799675,17.31694949586517,20.0,Niki Lauda
1978,13,1978-08-27,56,224,5,10.0,finished,1293.810728926011,2262.315977943593,14.109240913298336,18.0,Emerson Fittipaldi
1978,14,1978-09-10,34,182,1,25.0,finished,1862.939463264036,2210.943844542356,22.002007885689128,27.0,Niki Lauda
1978,14,1978-09-10,56,224,8,4.0,finished,1303.8069651907992,2272.312214208381,18.63219202902373,20.0,Emerson Fittipaldi
