year,round,date,constructorId,driverId,time,milliseconds,status,estPosition,estPoints,win,score
2000,11,2000-07-30,prost,alesi,\N,,collision,19,0,0.0,1801.9675731250934
2000,11,2000-07-30,ferrari,michael_schumacher,\N,,collision,21,0,0.0,1837.6031903048302
2000,12,2000-08-13,ferrari,michael_schumacher,+7.917,6341786.0,finished,2,18,1.0,1856.3469145001939
2000,12,2000-08-13,ferrari,barrichello,+44.157,6378026.0,finished,4,12,0.0,1828.4582345600006
2000,12,2000-08-13,williams,button,\N,,+1 lap,9,2,0.0,1559.333036559585
2000,12,2000-08-13,prost,alesi,\N,,suspension,22,0,0.0,1781.2608033335382
2000,13,2000-08-27,ferrari,michael_schumacher,+1.104,5295598.0,finished,2,18,1.0,1874.6409949147999
2000,13,2000-08-27,williams,button,+49.914,5344408.0,finished,5,10,0.0,1549.60332944318
2000,13,2000-08-27,ferrari,barrichello,\N,,fuel pressure,18,0,0.0,1814.1641541453946
2000,13,2000-08-27,prost,alesi,\N,,fuel pressure,19,0,1.0,1795.0069850116402
2000,14,2000-09-10,ferrari,michael_schumacher,1:27:31.638,5251638.0,finished,1,25,1.0,1890.9928481768509
2000,14,2000-09-10,prost,alesi,\N,,+2 laps,12,0,1.0,1807.4474738820227
2000,14,2000-09-10,williams,button,\N,,spun off,15,0,0.0,1539.554242639109
2000,14,2000-09-10,ferrari,barrichello,\N,,collision,17,0,0.0,1801.8123008833436
2000,15,2000-09-24,ferrari,michael_schumacher,1:36:30.883,5790883.0,finished,1,25,1.0,1904.0467755354114
2000,15,2000-09-24,ferrari,barrichello,+12.118,5803001.0,finished,2,18,0.0,1792.758373524783
2000,15,2000-09-24,prost,alesi,\N,,engine,13,0,0.0,1784.7934401564194
2000,15,2000-09-24,williams,button,\N,,engine,21,0,0.0,1532.7343661175148
2000,16,2000-10-08,ferrari,michael_schumacher,1:29:53.435,5393435.0,finished,1,25,1.0,1916.3033606801125
2000,16,2000-10-08,ferrari,barrichello,+1:19.191,5472626.0,finished,4,12,0.0,1784.501788380082
2000,16,2000-10-08,williams,button,+1:25.694,5479129.0,finished,5,10,1.0,1560.7527427059601
2000,16,2000-10-08,prost,alesi,\N,,engine,21,0,0.0,1766.8225988150596
2000,17,2000-10-22,ferrari,michael_schumacher,1:35:54.235,5754235.0,finished,1,25,1.0,1927.3366092811561
2000,17,2000-10-22,ferrari,barrichello,+18.444,5772679.0,finished,3,15,0.0,1777.4685397790383
2000,17,2000-10-22,prost,alesi,\N,,+1 lap,11,0,1.0,1783.2249332935467
2000,17,2000-10-22,williams,button,\N,,engine,18,0,0.0,1552.1509253647453
2001,1,2001-03-04,ferrari,michael_schumacher,1:38:26.533,5906533.0,finished,1,25,1.0,1937.530623813121
2001,1,2001-03-04,ferrari,barrichello,+33.491,5940024.0,finished,3,15,0.0,1771.2745252470734
2001,1,2001-03-04,prost,alesi,\N,,+1 lap,9,2,1.0,1792.936188601868
2001,1,2001-03-04,minardi,alonso,\N,,+2 laps,12,0,1.0,1520.982833307571
2001,1,2001-03-04,benetton,button,\N,,electrical,14,0,0.0,1542.6585209964587
2001,2,2001-03-18,ferrari,michael_schumacher,1:47:34.801,6454801.0,finished,1,25,1.0,1946.8392830347432
2001,2,2001-03-18,ferrari,barrichello,+23.660,6478461.0,finished,2,18,0.0,1765.9658660254513
2001,2,2001-03-18,prost,alesi,\N,,+1 lap,9,2,1.0,1802.1130141635622
2001,2,2001-03-18,benetton,button,\N,,+2 laps,11,0,1.0,1566.430717598313
2001,2,2001-03-18,minardi,alonso,\N,,+3 laps,13,0,1.0,1539.6693619149787
2001,3,2001-04-01,ferrari,michael_schumacher,+16.164,5956998.0,finished,2,18,1.0,1957.2292515977347
2001,3,2001-04-01,prost,alesi,\N,,+1 lap,8,4,1.0,1810.8294039473417
2001,3,2001-04-01,benetton,button,\N,,+7 laps,10,1,0.0,1554.1966432590123
2001,3,2001-04-01,minardi,alonso,\N,,electrical,19,0,0.0,1522.3104128330174
2001,3,2001-04-01,ferrari,barrichello,\N,,collision,21,0,0.0,1759.5758974624598
2001,4,2001-04-15,ferrari,barrichello,+34.766,5479583.0,finished,3,15,1.0,1789.8191938344853
2001,4,2001-04-15,prost,alesi,\N,,+1 lap,9,2,1.0,1819.1460860059826
2001,4,2001-04-15,benetton,button,\N,,+2 laps,12,0,1.0,1577.1473758201735
2001,4,2001-04-15,ferrari,michael_schumacher,\N,,suspension,19,0,0.0,1930.9859552257092
2001,4,2001-04-15,minardi,alonso,\N,,brakes,22,0,0.0,1509.3241886743474
2001,5,2001-04-29,ferrari,michael_schumacher,1:31:03.305,5463305.0,finished,1,25,1.0,1943.0770017111604
2001,5,2001-04-29,prost,alesi,\N,,+1 lap,10,1,1.0,1827.9559064223547
2001,5,2001-04-29,minardi,alonso,\N,,+2 laps,13,0,1.0,1530.1497647953315
2001,5,2001-04-29,benetton,button,\N,,+3 laps,15,0,0.0,1565.6717423784041
2001,5,2001-04-29,ferrari,barrichello,\N,,suspension,17,0,0.0,1781.728147349034
2001,6,2001-05-13,ferrari,michael_schumacher,+2.190,5268117.0,finished,2,18,1.0,1952.449697374748
2001,6,2001-05-13,ferrari,barrichello,+2.527,5268454.0,finished,3,15,0.0,1776.3554516854465
2001,6,2001-05-13,prost,alesi,\N,,+2 laps,10,1,1.0,1836.3539353284461
2001,6,2001-05-13,benetton,button,\N,,engine,12,0,1.0,1587.778327247564
2001,6,2001-05-13,minardi,alonso,\N,,gearbox,15,0,1.0,1548.6932015930322
2001,7,2001-05-27,ferrari,michael_schumacher,1:47:22.561,6442561.0,finished,1,25,1.0,1961.3549036726893
2001,7,2001-05-27,ferrari,barrichello,+0.431,6442992.0,finished,2,18,0.0,1771.4502453875052
2001,7,2001-05-27,prost,alesi,\N,,+1 lap,6,8,1.0,1844.392474614763
2001,7,2001-05-27,benetton,button,\N,,+1 lap,7,6,1.0,1609.5029213749228
2001,7,2001-05-27,minardi,alonso,\N,,gearbox,13,0,0.0,1533.2095131867295
2001,8,2001-06-10,ferrari,michael_schumacher,+20.235,5691757.0,finished,2,18,1.0,1971.3977498936435
2001,8,2001-06-10,prost,alesi,+1:10.435,5741957.0,finished,5,10,1.0,1850.9722222461833
2001,8,2001-06-10,ferrari,barrichello,\N,,spun off,17,0,0.0,1765.407399166551
2001,8,2001-06-10,benetton,button,\N,,oil leak,18,0,1.0,1626.8124007851889
2001,8,2001-06-10,minardi,alonso,\N,,transmission,19,0,0.0,1517.8682536810934
2001,9,2001-06-24,ferrari,michael_schumacher,1:29:42.724,5382724.0,finished,1,25,1.0,1979.715662028888
2001,9,2001-06-24,ferrari,barrichello,+45.495,5428219.0,finished,5,10,0.0,1761.0894870313066
2001,9,2001-06-24,benetton,button,\N,,+2 laps,13,0,0.0,1610.2632800077388
2001,9,2001-06-24,minardi,alonso,\N,,+2 laps,14,0,1.0,1538.6290524762023
2001,9,2001-06-24,prost,alesi,\N,,spun off,15,0,0.0,1824.46973019686
2001,10,2001-07-01,ferrari,michael_schumacher,1:33:35.636,5615636.0,finished,1,25,1.0,1987.2511215284567
2001,10,2001-07-01,ferrari,barrichello,+16.381,5632017.0,finished,3,15,0.0,1757.5540275317378
2001,10,2001-07-01,prost,alesi,\N,,+2 laps,12,0,0.0,1797.5803471246247
2001,10,2001-07-01,benetton,button,\N,,fuel pressure,16,0,0.0,1595.9702056694146
2001,10,2001-07-01,minardi,alonso,\N,,engine,17,0,0.0,1525.113691390105
2001,11,2001-07-15,ferrari,michael_schumacher,+33.646,5167416.0,finished,2,18,1.0,1994.1182585971933
2001,11,2001-07-15,ferrari,barrichello,+59.281,5193051.0,finished,3,15,0.0,1754.6868904630012
2001,11,2001-07-15,prost,alesi,\N,,+2 laps,11,0,1.0,1806.8915431665375
2001,11,2001-07-15,benetton,button,\N,,+2 laps,15,0,0.0,1583.6715063377721
2001,11,2001-07-15,minardi,alonso,\N,,+3 laps,16,0,1.0,1545.4862134872792
2001,12,2001-07-29,ferrari,barrichello,+46.117,4743990.0,finished,2,18,1.0,1786.2925511779113
2001,12,2001-07-29,benetton,button,+1:05.454,4763327.0,finished,5,10,0.0,1572.9002772458118
2001,12,2001-07-29,prost,alesi,+1:05.950,4763823.0,finished,6,8,1.0,1817.5890161246411
2001,12,2001-07-29,minardi,alonso,\N,,+1 lap,10,1,1.0,1565.6201252326407
2001,12,2001-07-29,ferrari,michael_schumacher,\N,,fuel pressure,15,0,0.0,1966.5125978822832
2001,13,2001-08-19,ferrari,michael_schumacher,1:41:49.675,6109675.0,finished,1,25,1.0,1975.2538320567419
2001,13,2001-08-19,ferrari,barrichello,+3.363,6113038.0,finished,2,18,0.0,1781.5513170034526
2001,13,2001-08-19,jordan,alesi,\N,,+2 laps,10,1,1.0,1841.1694438080149
2001,13,2001-08-19,minardi,alonso,\N,,brakes,18,0,0.0,1549.5389709007904
2001,13,2001-08-19,benetton,button,\N,,spun off,19,0,0.0,1563.7727432794022
2001,14,2001-09-02,ferrari,michael_schumacher,1:08:05.002,4085002.0,finished,1,25,1.0,1984.0122320473251
2001,14,2001-09-02,ferrari,barrichello,+54.521,4139523.0,finished,5,10,0.0,1776.7929170128693
2001,14,2001-09-02,jordan,alesi,+59.684,4144686.0,finished,6,8,1.0,1862.1600553889773
2001,14,2001-09-02,benetton,button,\N,,spun off,15,0,0.0,1553.850709986313
2001,14,2001-09-02,minardi,alonso,\N,,gearbox,22,0,0.0,1535.6664042285747
2001,15,2001-09-16,ferrari,barrichello,+5.175,4623668.0,finished,2,18,1.0,1805.7747345891441
2001,15,2001-09-16,ferrari,michael_schumacher,+24.991,4643484.0,finished,4,12,0.0,1959.0304144710503
2001,15,2001-09-16,jordan,alesi,\N,,+1 lap,8,4,1.0,1880.8229283048345
2001,15,2001-09-16,minardi,alonso,\N,,+2 laps,13,0,1.0,1551.4899807031875
2001,15,2001-09-16,benetton,button,\N,,engine,21,0,0.0,1545.1361446089631
2001,16,2001-09-30,ferrari,michael_schumacher,+11.046,5573886.0,finished,2,18,1.0,1970.5735048639017
2001,16,2001-09-30,jordan,alesi,\N,,+1 lap,7,6,0.0,1862.8194133203315
2001,16,2001-09-30,benetton,button,\N,,+1 lap,9,2,0.0,1538.7580752515196
2001,16,2001-09-30,ferrari,barrichello,\N,,engine,15,0,0.0,1798.2316441962928
2001,16,2001-09-30,minardi,alonso,\N,,driveshaft,21,0,0.0,1533.6771238315291
2001,17,2001-10-14,ferrari,michael_schumacher,1:27:33.298,5253298.0,finished,1,25,1.0,1980.1620833777536
2001,17,2001-10-14,ferrari,barrichello,+36.544,5289842.0,finished,5,10,0.0,1792.643065682441
2001,17,2001-10-14,benetton,button,+1:37.102,5350400.0,finished,7,6,1.0,1567.7741910360157
2001,17,2001-10-14,minardi,alonso,\N,,+1 lap,11,0,1.0,1550.226629825929
2001,17,2001-10-14,jordan,alesi,\N,,collision,22,0,0.0,1845.8904522433286
2002,1,2002-03-03,ferrari,michael_schumacher,1:35:36.792,5736792.0,finished,1,25,1.0,1990.2951941756212
2002,1,2002-03-03,ferrari,barrichello,\N,,collision,15,0,0.0,1786.5099548845733
2002,1,2002-03-03,renault,button,\N,,collision,20,0,0.0,1566.8818644436058
2002,2,2002-03-17,ferrari,michael_schumacher,+1:01.795,5714707.0,finished,3,15,1.0,1999.833042148922
2002,2,2002-03-17,renault,button,+1:09.767,5722679.0,finished,4,12,1.0,1600.1042420306144
2002,2,2002-03-17,ferrari,barrichello,\N,,engine,14,0,0.0,1780.9721069112725
2002,3,2002-03-31,ferrari,michael_schumacher,1:31:43.662,5503662.0,finished,1,25,1.0,2008.8608609516575
2002,3,2002-03-31,renault,button,+1:06.883,5570545.0,finished,4,12,1.0,1631.8459109177402
2002,3,2002-03-31,ferrari,barrichello,\N,,hydraulics,21,0,0.0,1775.944288108537
2002,4,2002-04-14,ferrari,michael_schumacher,1:29:10.789,5350789.0,finished,1,25,1.0,2015.7737974894062
2002,4,2002-04-14,ferrari,barrichello,+17.907,5368696.0,finished,2,18,0.0,1773.0313515707883
2002,4,2002-04-14,renault,button,+1:23.395,5434184.0,finished,5,10,1.0,1660.9375564865252
2002,5,2002-04-28,ferrari,michael_schumacher,1:30:29.981,5429981.0,finished,1,25,1.0,2024.0726819447625
2002,5,2002-04-28,renault,button,\N,,hydraulics,12,0,0.0,1652.341711533328
2002,5,2002-04-28,ferrari,barrichello,\N,,gearbox,20,0,0.0,1768.732467115432
2002,6,2002-05-12,ferrari,michael_schumacher,1:33:51.562,5631562.0,finished,1,25,1.0,2030.3498718426154
2002,6,2002-05-12,ferrari,barrichello,+0.182,5631744.0,finished,2,18,0.0,1766.4552772175791
2002,6,2002-05-12,renault,button,+51.229,5682791.0,finished,7,6,1.0,1680.7292567225693
2002,7,2002-05-26,ferrari,michael_schumacher,+1.050,6340105.0,finished,2,18,1.0,2037.0796315365983
2002,7,2002-05-26,ferrari,barrichello,\N,,+1 lap,7,6,0.0,1763.7255175235962
2002,7,2002-05-26,renault,button,\N,,collision,16,0,0.0,1670.5271777149599
2002,8,2002-06-09,ferrari,michael_schumacher,1:33:36.111,5616111.0,finished,1,25,1.0,2043.0767359683734
2002,8,2002-06-09,ferrari,barrichello,+7.082,5623193.0,finished,3,15,0.0,1761.728413091821
2002,8,2002-06-09,renault,button,\N,,gearbox,15,0,0.0,1661.5805275500045
2002,9,2002-06-23,ferrari,barrichello,1:35:07.426,5707426.0,finished,1,25,1.0,1792.7434832498332
2002,9,2002-06-23,ferrari,michael_schumacher,+0.294,5707720.0,finished,2,18,0.0,2016.0616658103613
2002,9,2002-06-23,renault,button,+1:16.944,5784370.0,finished,5,10,1.0,1688.533029436254
2002,10,2002-07-07,ferrari,michael_schumacher,1:31:45.015,5505015.0,finished,1,25,1.0,2023.2717811455398
2002,10,2002-07-07,ferrari,barrichello,+14.578,5519593.0,finished,2,18,0.0,1789.5333679146547
2002,10,2002-07-07,renault,button,\N,,wheel,12,0,1.0,1712.1375682733308
2002,11,2002-07-21,ferrari,michael_schumacher,1:32:09.837,5529837.0,finished,1,25,1.0,2031.8344037957033
2002,11,2002-07-21,renault,button,\N,,+1 lap,6,8,1.0,1735.2947446815438
2002,11,2002-07-21,ferrari,barrichello,\N,,ignition,19,0,0.0,1784.9707452644911
2002,12,2002-07-28,ferrari,michael_schumacher,1:27:52.078,5272078.0,finished,1,25,1.0,2038.7196340025423
2002,12,2002-07-28,ferrari,barrichello,+23.195,5295273.0,finished,4,12,0.0,1782.0855150576524
2002,12,2002-07-28,renault,button,\N,,engine,17,0,0.0,1721.8954026867902
2002,13,2002-08-18,ferrari,barrichello,1:41:49.001,6109001.0,finished,1,25,1.0,1812.4937571525163
2002,13,2002-08-18,ferrari,michael_schumacher,+0.434,6109435.0,finished,2,18,0.0,2012.3113919076784
2002,13,2002-08-18,renault,button,\N,,spun off,18,0,0.0,1708.3674942676548
2002,14,2002-09-01,ferrari,michael_schumacher,1:21:20.634,4880634.0,finished,1,25,1.0,2020.3156692876578
2002,14,2002-09-01,ferrari,barrichello,+1.977,4882611.0,finished,2,18,0.0,1808.489479772537
2002,14,2002-09-01,renault,button,\N,,engine,19,0,0.0,1698.658856065515
2002,15,2002-09-15,ferrari,barrichello,1:16:19.982,4579982.0,finished,1,25,1.0,1837.554166833087
2002,15,2002-09-15,ferrari,michael_schumacher,+0.255,4580237.0,finished,2,18,0.0,1995.2509822271077
2002,15,2002-09-15,renault,button,+1:07.770,4647752.0,finished,5,10,0.0,1690.0680160060108
2002,16,2002-09-29,ferrari,barrichello,1:31:08.0,5468000.0,finished,1,25,1.0,1864.5313968169196
2002,16,2002-09-29,ferrari,michael_schumacher,+0.011,5468011.0,finished,2,18,0.0,1972.273752243275
2002,16,2002-09-29,renault,button,\N,,+1 lap,8,4,0.0,1681.9097351470675
2002,17,2002-10-13,ferrari,michael_schumacher,1:26:59.698,5219698.0,finished,1,25,1.0,1984.3366039817347
2002,17,2002-10-13,ferrari,barrichello,+0.506,5220204.0,finished,2,18,0.0,1856.46854507846
2002,17,2002-10-13,renault,button,\N,,+1 lap,6,8,1.0,1709.602933767658
2003,1,2003-03-09,ferrari,michael_schumacher,+9.482,5691582.0,finished,4,12,1.0,1997.0601047011596
2003,1,2003-03-09,renault,alonso,+45.074,5727174.0,finished,7,6,0.0,1547.4790238048772
2003,1,2003-03-09,bar,button,+1:05.974,5748074.0,finished,10,1,0.0,1704.0267114742853
2003,1,2003-03-09,ferrari,barrichello,\N,,accident,20,0,0.0,1847.745044359035
2003,2,2003-03-23,ferrari,barrichello,+39.286,5581481.0,finished,2,18,1.0,1874.795428059079
2003,2,2003-03-23,renault,alonso,+1:04.007,5606202.0,finished,3,15,1.0,1577.8927755318123
2003,2,2003-03-23,ferrari,michael_schumacher,\N,,+1 lap,6,8,0.0,1974.0097210011156
2003,2,2003-03-23,bar,button,\N,,+1 lap,7,6,1.0,1733.7264063492933
2003,3,2003-04-06,renault,alonso,+6.348,5484548.0,finished,3,15,1.0,1607.2780500596855
2003,3,2003-04-06,ferrari,barrichello,\N,,fuel system,11,0,1.0,1898.609151023825
2003,3,2003-04-06,bar,button,\N,,accident,12,0,0.0,1724.9981546827876
2003,3,2003-04-06,ferrari,michael_schumacher,\N,,accident,14,0,0.0,1954.1959980363697
2003,4,2003-04-20,ferrari,michael_schumacher,1:28:12.058,5292058.0,finished,1,25,1.0,1969.3336877029797
2003,4,2003-04-20,ferrari,barrichello,+2.291,5294349.0,finished,3,15,0.0,1887.471461357215
2003,4,2003-04-20,renault,alonso,+43.689,5335747.0,finished,6,8,1.0,1635.2461238462486
2003,4,2003-04-20,bar,button,\N,,+1 lap,8,4,1.0,1753.2753495729594
2003,5,2003-05-04,ferrari,michael_schumacher,1:33:46.933,5626933.0,finished,1,25,1.0,1982.9662483908514
2003,5,2003-05-04,renault,alonso,+5.7,5632633.0,finished,2,18,1.0,1660.5903092789274
2003,5,2003-05-04,ferrari,barrichello,+18.0,5644933.0,finished,3,15,0.0,1877.8389006693433
2003,5,2003-05-04,bar,button,\N,,+2 laps,9,2,1.0,1778.9531366054393
2003,6,2003-05-18,ferrari,michael_schumacher,1:24:04.888,5044888.0,finished,1,25,1.0,1995.3400171897479
2003,6,2003-05-18,ferrari,barrichello,+3.951,5048839.0,finished,3,15,0.0,1869.4651318704468
2003,6,2003-05-18,bar,button,+42.243,5087131.0,finished,4,12,1.0,1801.9456706671926
2003,6,2003-05-18,renault,alonso,\N,,engine,16,0,0.0,1647.2558475297762
2003,7,2003-06-01,ferrari,michael_schumacher,+1.720,6140730.0,finished,3,15,1.0,2007.3188225109964
2003,7,2003-06-01,renault,alonso,+36.251,6175261.0,finished,5,10,1.0,1669.9311873588838
2003,7,2003-06-01,ferrari,barrichello,+53.266,6192276.0,finished,8,4,0.0,1861.4863265491983
2003,7,2003-06-01,bar,button,\N,,injured,20,0,0.0,1788.3957531383153
2003,8,2003-06-15,ferrari,michael_schumacher,1:31:13.591,5473591.0,finished,1,25,1.0,2018.0524478840412
2003,8,2003-06-15,renault,alonso,+4.481,5478072.0,finished,4,12,1.0,1691.9550221864322
2003,8,2003-06-15,ferrari,barrichello,+1:04.261,5537852.0,finished,5,10,0.0,1854.7527011761536
2003,8,2003-06-15,bar,button,\N,,gearbox,13,0,1.0,1808.7385918041725
2003,9,2003-06-29,ferrari,barrichello,+39.673,5723295.0,finished,3,15,1.0,1882.044957273842
2003,9,2003-06-29,renault,alonso,+1:05.731,5749353.0,finished,4,12,1.0,1711.5308370029886
2003,9,2003-06-29,ferrari,michael_schumacher,+1:06.162,5749784.0,finished,5,10,0.0,1994.7601917863526
2003,9,2003-06-29,bar,button,\N,,+1 lap,7,6,1.0,1828.845808053726
2003,10,2003-07-06,ferrari,michael_schumacher,+19.568,5468781.0,finished,3,15,1.0,2007.0979890769095
2003,10,2003-07-06,ferrari,barrichello,\N,,+1 lap,7,6,0.0,1873.7071599832852
2003,10,2003-07-06,renault,alonso,\N,,engine,18,0,0.0,1694.9703621876101
2003,10,2003-07-06,bar,button,\N,,fuel,20,0,0.0,1810.7416356459942
2003,11,2003-07-20,ferrari,barrichello,1:28:37.554,5317554.0,finished,1,25,1.0,1899.9527283724815
2003,11,2003-07-20,ferrari,michael_schumacher,+25.648,5343202.0,finished,4,12,0.0,1984.8524206877132
2003,11,2003-07-20,bar,button,+45.478,5363032.0,finished,8,4,1.0,1830.294031781517
2003,11,2003-07-20,renault,alonso,\N,,gearbox,18,0,0.0,1678.6670346442816
2003,12,2003-08-03,renault,alonso,+1:09.344,5398113.0,finished,4,12,0.0,1666.379665054823
2003,12,2003-08-03,ferrari,michael_schumacher,\N,,+1 lap,7,6,1.0,1999.816340379004
2003,12,2003-08-03,bar,button,\N,,+1 lap,8,4,1.0,1847.1652316589436
2003,12,2003-08-03,ferrari,barrichello,\N,,accident,18,0,0.0,1888.9888086811907
2003,13,2003-08-24,renault,alonso,1:39:01.460,5941460.0,finished,1,25,1.0,1689.2398752768338
2003,13,2003-08-24,ferrari,michael_schumacher,\N,,+1 lap,8,4,1.0,2013.3939449374598
2003,13,2003-08-24,bar,button,\N,,+1 lap,10,1,1.0,1863.5969111129261
2003,13,2003-08-24,ferrari,barrichello,\N,,suspension,19,0,0.0,1879.411204122735
2003,14,2003-09-14,ferrari,michael_schumacher,1:14:19.838,4459838.0,finished,1,25,1.0,2024.3228422624484
2003,14,2003-09-14,ferrari,barrichello,+11.835,4471673.0,finished,3,15,0.0,1872.4823067977463
2003,14,2003-09-14,renault,alonso,\N,,+1 lap,8,4,1.0,1710.3751573973686
2003,14,2003-09-14,bar,button,\N,,gearbox,17,0,0.0,1842.3915929463424
2003,15,2003-09-28,ferrari,michael_schumacher,1:33:35.997,5615997.0,finished,1,25,1.0,2035.928729852399
2003,15,2003-09-28,renault,alonso,\N,,engine,15,0,0.0,1693.1647679589953
2003,15,2003-09-28,bar,button,\N,,engine,16,0,0.0,1825.861143909342
2003,15,2003-09-28,ferrari,barrichello,\N,,collision,20,0,0.0,1864.8764192077956
2003,16,2003-10-12,ferrari,barrichello,1:25:11.743,5111743.0,finished,1,25,1.0,1893.5404982723655
2003,16,2003-10-12,bar,button,+33.106,5144849.0,finished,4,12,1.0,1833.3913770143834
2003,16,2003-10-12,ferrari,michael_schumacher,+59.487,5171230.0,finished,8,4,0.0,2011.2646507878292
2003,16,2003-10-12,renault,alonso,\N,,engine,18,0,0.0,1678.309226785628
2004,1,2004-03-07,ferrari,michael_schumacher,1:24:15.757,5055757.0,finished,1,25,1.0,2022.816413978068
2004,1,2004-03-07,ferrari,barrichello,+13.605,5069362.0,finished,2,18,0.0,1885.9887350821266
2004,1,2004-03-07,renault,alonso,+34.673,5090430.0,finished,3,15,1.0,1700.3400881127893
2004,1,2004-03-07,bar,button,+1:10.598,5126355.0,finished,6,8,1.0,1841.3663722609842
2004,2,2004-03-21,ferrari,michael_schumacher,1:31:07.490,5467490.0,finished,1,25,1.0,2033.813144778991
2004,2,2004-03-21,bar,button,+11.568,5479058.0,finished,3,15,1.0,1849.780618300835
2004,2,2004-03-21,ferrari,barrichello,+13.615,5481105.0,finished,4,12,0.0,1878.9920042812037
2004,2,2004-03-21,renault,alonso,+1:07.877,5535367.0,finished,7,6,0.0,1686.5959978868862
2004,3,2004-04-04,ferrari,michael_schumacher,1:28:34.875,5314875.0,finished,1,25,1.0,2043.6127678824205
2004,3,2004-04-04,ferrari,barrichello,+1.367,5316242.0,finished,2,18,0.0,1873.1923811777742
2004,3,2004-04-04,bar,button,+26.687,5341562.0,finished,3,15,1.0,1856.2333626192049
2004,3,2004-04-04,renault,alonso,+53.156,5368031.0,finished,6,8,0.0,1674.8608569346925
2004,4,2004-04-25,ferrari,michael_schumacher,1:26:19.670,5179670.0,finished,1,25,1.0,2053.453232613773
2004,4,2004-04-25,bar,button,+9.702,5189372.0,finished,2,18,1.0,1864.0502862664866
2004,4,2004-04-25,renault,alonso,+23.654,5203324.0,finished,4,12,1.0,1697.3133419008086
2004,4,2004-04-25,ferrari,barrichello,+36.683,5216353.0,finished,6,8,0.0,1867.3519164464221
2004,5,2004-05-09,ferrari,michael_schumacher,1:27:32.841,5252841.0,finished,1,25,1.0,2061.9660512567316
2004,5,2004-05-09,ferrari,barrichello,+13.290,5266131.0,finished,2,18,0.0,1862.8390978034633
2004,5,2004-05-09,renault,alonso,+32.952,5285793.0,finished,4,12,0.0,1684.9477172170232
2004,5,2004-05-09,bar,button,\N,,+1 lap,8,4,0.0,1836.719950858213
